name,addr,latitude,longitude,tel
신성카센타,"서울특별시 송파구 중대로 24 (문정동, 올림픽훼밀리타운)",37.48812548,127.111059,02-449-5944
신성카오토서비스,서울특별시 구로구 서해안로34길 32(개봉동),37.49488322,126.849972,02-2614-5988
신성카프라자,서울특별시 노원구 노원로 479,37.65888049,127.0646027,02-937-4878
신성카프라자,서울특별시 노원구 노원로 479(상계동),37.65888013,127.0646028,02-951-0567
신수점 기아오토큐,서울특별시 마포구 독막로 193(신수동),37.54760973,126.935226,02-715-2777
신아자동차공업사,"서울특별시 광진구 능동로 424, (중곡3동 29-73)",37.56666123,127.0849503,02-453-7088
신아주자동차공업사,서울특별시 중랑구 상봉로 117(상봉동),37.59661054,127.0925939,02-492-7033
신안카서비스,서울특별시 구로구 고척로21길 13(개봉동),37.50207059,126.8459546,02-3666-4676
신영자동차정비공업사,서울특별시 구로구 가마산로 134(구로동),37.48790475,126.8806464,02-852-1171
신영카센타,서울특별시 양천구 오목로4길 30(신월동),37.52083753,126.8429665,02-2604-9503
신예일카공업사,서울특별시 은평구 진흥로 91-1(역촌동),37.60514378,126.9219319,02-386-5157
신오류자동차정비공업사,서울특별시 구로구 경인로 161(오류동),37.49439186,126.8394568,02-2614-1437
신용사카센타,서울특별시 강동구 천중로 67(천호동),37.54517786,127.1294966,02-476-5966
신용산자동차공업사,서울특별시 용산구 한강대로39길 4,37.5307911,126.9688785,02-795-3565
신용오토밋션,서울특별시 동대문구 한천로2길 32(장안동),37.56279839,127.0601873,02-2212-7788
신용카공업사,서울특별시 노원구 화랑로 419-40(공릉동),37.61811054,127.0740108,02-971-7727
신우공업사,서울특별시 양천구 신목로 24(신정동),37.518148,126.874752,02-2651-3882
신우상사,서울특별시 중랑구 봉우재로 197(망우동),37.59472453,127.0947047,02-496-4424
신우자동변속기,서울특별시 송파구 새말로 132 (문정동),37.48284927,127.1287208,02-424-1116
신우자동변속기,서울특별시 송파구 새말로 132(문정동),37.48284774,127.1287214,02-449-4205
신우자동차공업사,"서울특별시 서대문구 가좌로 106, , B동 1층(홍은동)",37.58225757,126.9265194,02-374-5181
신우자동차공업사,서울특별시 서초구 서초대로60길 13(서초동),37.49433301,127.018393,02-533-3031
신우자동차공업사,서울특별시 강동구 성내로3길 24(성내동),37.53095299,127.1230712,02-482-6292
신우자동차공업사,서울특별시 양천구 월정로 233(신월동),37.53905408,126.8326232,02-2608-5863
신우자동차공업사,서울특별시 금천구 금하로 671(시흥동),37.4529651,126.9050915,02-894-9546
신우자동차공업사,서울특별시 금천구 시흥대로 492(독산동),37.47756047,126.899242,02-862-8934
신우자동차정비공업사,서울특별시 은평구 진흥로 68(녹번동),37.60300265,126.9216292,02-353-6172
신원자동차공업사,서울특별시 구로구 구로중앙로42길 109(신도림동),37.51127448,126.878338,02-2636-1881
신월남부점 기아오토큐,서울특별시 양천구 신월로 216(신월동),37.52124987,126.8461438,02-2694-1232
신월대형점 현대자동차,서울특별시 양천구 남부순환로 563(신월동),37.51905847,126.8389911,02-2607-4343
신월자동차공업사,서울특별시 양천구 오목로 40(신월동),37.52173518,126.8420684,02-2606-7447
신월자동차공업사,서울특별시 양천구 오목로40(신월동),37.521721,126.8420676,02-2698-4449
신월점 기아오토큐,"서울특별시 양천구 남부순환로 420(신월동,기아빌딩)",37.53022129,126.831772,02-2608-8588
신일공업사,서울특별시 강북구 한천로150길 42-1(수유동),37.64357668,127.0248959,02-993-2793
신일공업사,서울특별시 영등포구 양산로 83(당산동3가),37.52501689,126.8926916,02-2676-9310
신일오토서비스,서울특별시 마포구 성암로 46(중동),37.56971056,126.9116078,02-305-9895
신일오토카랜드,서울특별시 송파구 위례성대로18길 13 (방이동),37.510949,127.125976,02-422-6095
신일자동차,서울특별시 성동구 상원4길 13(성수동1가),37.54720971,127.0498794,02-497-1886
신일자동차공업사,서울특별시 구로구 고척로55길 22-9(고척동),37.50646522,126.8557861,02-2688-0002
신일자동차공업사,서울특별시 영등포구 가마산로89길 17-4(신길동),37.50608378,126.9217639,02-833-1786
신일자동차공업사,서울특별시 강북구 도봉로20가길 36(미아동),37.62017306,127.0298288,02-989-2983
신일자동차공업사,서울특별시 중랑구 봉우재로 167(상봉동),37.59400991,127.0915606,02-2208-1998
신일정비공업사,서울특별시 은평구 가좌로 187(응암동),37.58757762,126.9200741,02-307-1318
신일카공업사,서울특별시 영등포구 영중로41길 12(영등포동8가),37.52904133,126.9044843,02-2632-1202
신일카센타,서울특별시 송파구 성내천로 299(마천동),37.49416062,127.1557318,02-402-4835
신일카센타,서울특별시 은평구 통일로 911(갈현동),37.6244695,126.9196049,02-353-1343
신전자동차공업사,서울특별시 양천구 신월로27길 36(신월동),37.52127794,126.8442542,02-2693-1307
신정남부점 기아오토큐,서울특별시 양천구 신목로 41(신정동),37.51906339,126.8728659,02-2649-7778
신정서부점 현대자동차,서울특별시 양천구 목동남로72(신정동),37.509831,126.866885,02-2652-8271
신정종합자동차공업사,서울특별시 양천구 남부순환로35길 7(신월동),37.53671725,126.828977,02-2605-0859
신정중부현대자동차공업사,서울특별시 양천구 신정중앙로 40(신정동),37.52716128,126.856167,02-2695-8207
신정카공업사,서울특별시 양천구 중앙로32길 33(신정동),37.51937701,126.8574584,02-2645-4534
신조자동차공업사,서울특별시 마포구 잔다리로 107,37.55655337,126.9141313,02-334-3774
신진오토,서울특별시 영등포구 도림로 314-1(신길동),37.50571228,126.9023795,02-834-6700
신진자동차공업사,서울특별시 양천구 곰달래로 35(신월동),37.530045,126.836535,02-2697-8343
신진자동차공업사,서울특별시 서대문구 홍제내2나길 10-4(홍제동),37.58452309,126.936387,02-396-6701
신진자동차써비스,서울특별시 강서구 공항대로59다길 23(등촌동),37.55338501,126.8649168,02-2668-0700
신진카센타,서울특별시 송파구 백제고분로28길 39(삼전동),37.49954971,127.0910269,02-418-0935
신진카센타,서울특별시 송파구 위례성대로12길 38 (방이동),37.510691,127.1208014,02-416-3954
신진카써비스,서울특별시 광진구 용마산로 90(중곡동),37.561622,127.0875129,02-2201-8640
신창자동차공업사,서울특별시 영등포구 신길로 172(신길동),37.50761405,126.9111887,02-833-6170
신촌카써비스,서울특별시 마포구 신촌로 142(노고산동),37.55615347,126.941297,02-717-1010
신충북자동차공업사,서울특별시 성북구 월곡로13길 17(종암동),37.6008491,127.0396102,02-913-0778
신현대카정비공업사,서울특별시 마포구 동교로 258(연남동),37.56269734,126.9249571,02-338-1889
신화모터스,서울특별시 서대문구 가재울로4길 32(남가좌동),37.57524626,126.9236085,02-388-0629
신화모터스,서울특별시 서대문구 가재울로4길 32,37.5752162,126.923606,02-309-5945
신화자동차공업사,서울특별시 중랑구 중랑역로 189(묵동),37.61030885,127.0759123,02-949-6085
신화카센타,서울특별시 송파구 성내천로 112(오금동),37.49951844,127.1406561,02-443-0573
신흥공업사,서울특별시 송파구 송파대로22길 4-8 (문정동),37.48705094,127.1225363,02-409-2994
신흥공업사,서울특별시 금천구 시흥대로 192(시흥동),37.45109857,126.902375,02-807-5681
신흥기업(주)자가정비공업사,"서울특별시 광진구 자양번영로 3, (자양3동 590-5)",37.53051598,127.0745264,02-453-9843
신흥자동차정비검사㈜,서울특별시 은평구 수색로 205(증산동),37.57928957,126.8997663,02-372-9605
신흥자동차정비공업사,서울특별시 도봉구 노해로66길 99(창동),37.64702293,127.0486493,02-990-8668
신흥자동차정비공업사,서울특별시 마포구 희우정로 91,37.55352273,126.902472,02-332-5874
신흥카센타,서울특별시 송파구 삼전로12길 6(삼전동),37.50636016,127.0906543,02-414-6112
신흥카클리닉,서울특별시 노원구 섬밭로 4(공릉동),37.61724444,127.0729712,02-977-8775
싸다모터스 개포점,서울특별시 강남구 개포로15길 37(개포동),37.48055474,127.0462438,02-572-5586
쌍둥이자동차공업사,서울특별시 노원구 동일로192길 47(공릉동),37.62700169,127.0755387,02-931-2218
쌍둥이자동차공업사,서울특별시 노원구 동일로192길 47,37.62700078,127.0755408,02-937-2558
쌍둥이카정비공업사,서울특별시 영등포구 양평로28길 34(양평동5가),37.54226484,126.8922032,02-2633-1453
쌍문오토,서울특별시 도봉구 도봉로 547(쌍문동),37.6540051,127.0375376,02-904-7783
쌍문점 현대자동차,서울특별시 도봉구 도당로 22(쌍문동),37.66028814,127.035376,02-902-3827
쌍성트레이딩,"서울특별시 성동구 자동차시장1길 70(C동1층나열21호,8호)",37.560369,127.0651469,02-2244-6407
쌍용강동정비사업소 주식회사,서울특별시 송파구 올림픽로51길 5(풍납동),37.53137996,127.1202869,02-484-5582
쌍용삼양 서비스센터,"서울특별시 강북구 삼양로 235, 51동(미아동)",37.62430463,127.0183381,02-984-3636
쌍용오토프라자,서울특별시 관악구 봉천로 502(봉천동),37.48089787,126.9552295,02-885-2318
쌍용자동차 강서정비센터,서울특별시 강서구 남부순환로 223-11(외발산동),37.54615926,126.8221401,02-3664-5090
쌍용자동차 방배서비스 프라자,서울특별시 서초구 방배중앙로 74(방배동),37.48611277,126.9900277,02-584-5582
쌍용자동차 석촌서비스프라자,서울특별시 송파구 송파대로45길 3(석촌동),37.50623051,127.1053098,02-420-5582
쌍용자동차 성북서비스프라자,서울특별시 성북구 오패산로3길 109(하월곡동),37.60789096,127.0335215,02-941-3690
쌍용자동차 송파서비스프라자,서울특별시 송파구 동남로 311(오금동),37.50327612,127.1378681,02-408-5582
쌍용자동차 양천서비스 프라자,서울특별시 양천구 신정중앙로 35(신정동),37.5278264,126.8555844,02-2607-5592
쌍용자동차 용산서비스프라자,서울특별시 용산구 한강대로 317,37.5465737,126.9715878,02-717-5582
쌍용자동차 종로서비스프라자,서울특별시 종로구 율곡로10길 5(권농동),37.5771502,126.9911071,02-762-5582
쌍용자동차 중랑서비스프라자,서울특별시 중랑구 봉우재로 15(면목동),37.589865,127.074937,02-433-3581
쌍용자동차(주)서울서비스센터,서울특별시 구로구 구로동로 243(구로동),37.50086941,126.8815309,02-818-5582
쌍용자동차강남사업소㈜,서울특별시 서초구 잠원로 187(잠원동),37.51949796,127.0123902,02-599-2248
쌍용자동차강남서비스프라자 주식회사,"서울특별시 강남구 삼성로 337, 1층(대치동)",37.50170162,127.0590623,02-567-5582
쌍용자동차강서서비스프라자,서울특별시 강서구 강서로68길 35(가양동),37.56628079,126.8430657,02-3665-1115
쌍용자동차공업사,서울특별시 서대문구 거북골로 3(홍은동),37.58114402,126.9266382,02-304-4902
쌍용자동차금천서비스프라자,서울특별시 금천구 시흥대로 39(시흥동),37.43798988,126.9027534,02-808-8890
쌍용자동차동작서비스프라자,서울특별시 동작구 상도로 333(상도동),37.498697,126.951928,02-816-5581
쌍용자동차봉천서비스프라자,서울특별시 관악구 남부순환로 1689(봉천동),37.48420588,126.9383193,02-875-9000
쌍용자동차서비스방화프라자,서울특별시 강서구 양천로 40(방화동),37.57268384,126.8083664,02-2662-8705
쌍용자동차서비스프라자,서울특별시 노원구 노원로 482,37.65926231,127.0649703,02-952-5582
쌍용자동차서오릉코너,서울특별시 은평구 서오릉로17길 2(구산동),37.61474656,126.9089052,02-356-5581
쌍용자동차양천서비스 프라자,서울특별시 양천구 신정중앙로 35(신정동),37.5278273,126.8555853,02-2607-5582
쌍용자동차은평서비스프라자,서울특별시 은평구 가좌로 250(응암동),37.59185523,126.9154998,02-303-5582
쌍용자동차정비센타,서울특별시 영등포구 대림로35길 4(대림동),37.49916196,126.8973723,02-832-5529
쌍용정비 성우자동차,"서울특별시 영등포구 도림로 249-3, (신길동 419-3호, 419-4,36 포함)",37.50024493,126.9054218,02-844-8255
쌍용카공업사,서울특별시 강북구 덕릉로 118(미아동),37.6347605,127.0267645,02-985-1146
쌍용카마이스타,서울특별시 구로구 목동남로 30(고척동),37.50780788,126.8633499,02-2688-8255
썬자동차공업사,서울특별시 중랑구 중랑천로 194(중화동),37.60192245,127.0744806,02-436-7126
쓰리에스모터스정비공장주식회사,서울특별시 금천구 벚꽃로12길 9(독산동),37.46503651,126.8908088,02-802-5062
씨앤아이 멀티샵,서울특별시 서초구 언남길 58(양재동),37.47385083,127.0437547,02-576-6812
씨에스자동차공업사,서울특별시 영등포구 도림로 332(도림동),37.50716307,126.9014994,02-834-4238
씨제이대한통운(주),서울특별시 중구 세종대로9길 53(서소문동),37.56189294,126.9728422,061-688-7024
씨제이대한통운주식회사,서울특별시 마포구 독막로 319(도화동),37.54326413,126.9490133,02-2129-1217
아남자동차정비,서울특별시 송파구 성내천로 64(오금동),37.50222084,127.1363366,02-404-0155
아도니스모터스,서울특별시 광진구 천호대로 613(중곡동),37.55493585,127.0860564,02-463-7770
아세아자동차종합정비,서울특별시 도봉구 우이천로 228(창동),37.6394817,127.0342935,02-999-7008
아시아나에어포트(주),서울특별시 강서구 하늘길 111(공항동),37.5605245,126.8045959,02-2669-8551
아시아카센타,서울특별시 양천구 신목로 58-2(신정동),37.52003055,126.8731396,02-2645-5509
아우디서초서비스익스프레스,서울특별시 서초구 효령로 246(서초동),37.48371961,127.010942,02-3488-7605
아우토반자동차공업사,"서울특별시 영등포구 선유로 26, 1층(문래동4가)",37.51617221,126.8886229,02-834-4507
아이씨엠모터스,서울특별시 송파구 중대로23길 1-11(가락동),37.50092987,127.1268024,02-511-1176
아주네트웍스 주식회사 방배서비스,서울특별시 서초구 방배로 151,37.48715828,126.9935602,02-3473-0582
아주네트웍스(주),"서울특별시 용산구 한남대로 98(한남동, 일신빌딩)",37.53716704,127.0055166,02-749-0589
아주네트웍스(주)목동서비스,서울특별시 강서구 공항대로 595(염창동),37.54778151,126.8712756,02-2647-0582
아주네트웍스㈜,서울특별시 용산구 한남대로 98,37.53716704,127.005527,02-749-0582
아주네트웍스주식회사,서울특별시 마포구 모래내로1길 23(성산동),37.56552029,126.9025576,02-2038-4700
아주오토리움 주식회사,서울특별시 영등포구 선유로 5(문래동5가),37.51471016,126.8872063,02-2632-1238
아진자동차공업사,서울특별시 성북구 오패산로 2(하월곡동),37.60289408,127.0385223,02-919-2288
아집자동차정비공업사,"서울특별시 마포구 월드컵북로 117, 1층(성산동)",37.56345324,126.9130779,02-323-6677
아크로스타모터스(주)크라이슬러송파서비스,"서울특별시 송파구 가락로 249, 6호(방이동)",37.51042745,127.1180191,02-3431-4300
아트카라운지,서울특별시 서대문구 수색로 153(북가좌동),37.57566089,126.903748,02-373-5544
안성자동차공업사,서울특별시 종로구 율곡로 221-12(이화동),37.57670685,127.0034519,02-764-2097
안성자동차정비공업사,서울특별시 구로구 경인로33마길 4-2(고척동),37.50123072,126.8506198,02-867-4343
안성카서비스,서울특별시 송파구 백제고분로20길 1-4(잠실동),37.50415335,127.0864162,02-421-1952
안쌤정비센터,서울특별시 구로구 고척로22길 50(개봉동),37.49936548,126.8471822,02-2060-0829
안암점 기아오토큐,서울특별시 성북구 안암로 33(안암동4가),37.58054467,127.0261525,02-913-9999
안전카센타,서울특별시 강동구 상일로 27-1(상일동),37.54956974,127.172809,02-427-1757
안전카자동차공업사,서울특별시 강서구 남부순환로19길 43(외발산동),37.5467775,126.8239251,02-2663-1187
안정카센타,서울특별시 도봉구 시루봉로 233-4(방학동),37.66921372,127.0356478,02-3493-1958
안호모터스(주),서울특별시 성동구 연무장15길 11(성수동2가),37.54282174,127.058906,02-499-0000
알비모터스코리아(주),서울특별시 서초구 동작대로 214(방배동),37.49561718,126.9832256,02-599-0965
알슨모터스,"서울특별시 광진구 긴고랑로 91, (중곡2동 150-178)",37.56065564,127.0858282,02-2618-6944
알슨모터스,서울특별시 광진구 긴고랑로 91(중곡동),37.56065555,127.0858276,02-458-5559
알파오토,서울특별시 성동구 뚝섬로 410,37.53835024,127.056161,02-466-9831
알파자동차,서울특별시 금천구 시흥대로 485(독산동),37.47689864,126.8982456,070-7551-5182
암사카공업사,서울특별시 강동구 상암로3길 62(암사동),37.55319742,127.1277103,02-3426-3088
애경자동차,서울특별시 구로구 고척로23길 50(개봉동),37.50387699,126.8457938,02-2613-0874
애니모터스,서울특별시 강북구 덕릉로 187,37.63599739,127.0343512,02-996-7334
애니모터스,서울특별시 도봉구 노해로 281(창동),37.65185352,127.039572,02-990-3071
애니오토자동차공업사,서울특별시 영등포구 국회대로 668(영등포동7가),37.52496697,126.9081937,02-2634-4901
애니오토카세차장,서울특별시 강북구 삼양로 485(수유동),37.64638873,127.0147827,02-903-1588
애니카랜드 강북점,서울특별시 강북구 오현로 169(번동),37.62735238,127.0374717,02-981-1490
애니카랜드 개봉점,서울특별시 구로구 개봉로19길 51(개봉동),37.49361383,126.855131,02-2681-6243
애니카랜드 노원점,서울특별시 노원구 동일로 1008(공릉동),37.62025566,127.0750798,02-952-6500
애니카랜드 도봉점,서울특별시 도봉구 도봉로 779(도봉동),37.67415612,127.043954,02-955-9281
애니카랜드 독산점,서울특별시 금천구 가산로 26(독산동),37.47151367,126.900134,02-864-2070
애니카랜드 면목점,서울특별시 중랑구 동일로 657(면목동),37.5890731,127.0797726,02-437-0063
애니카랜드 문정점,서울특별시 송파구 새말로 107 (문정동),37.48297486,127.125892,02-430-3273
애니카랜드 방학점,서울특별시 도봉구 방학로 99-6(방학동),37.66242328,127.0412252,02-3492-0799
애니카랜드 보문점,서울특별시 성북구 보문로 140(보문동1가),37.58745168,127.0185247,02-926-1510
애니카랜드 상계점,서울특별시 노원구 동일로242가길 44,37.6778379,127.0560356,02-3391-1001
애니카랜드 서초중앙점,서울특별시 서초구 바우뫼로41길 59(양재동),37.48305568,127.040047,02-578-0603
애니카랜드 성북점,서울특별시 성북구 성북로 26-1(성북동),37.5903938,127.0044014,02-762-5958
애니카랜드 성산점,서울특별시 마포구 월드컵북로 66(성산동),37.55997031,126.9169066,02-337-3003
애니카랜드 송파점,서울특별시 송파구 오금로 194 (송파동),37.50819211,127.1154183,02-412-3414
애니카랜드 신길점,서울특별시 영등포구 신길로 70(신길동),37.49868392,126.9086036,02-832-4411
애니카랜드 신내점,서울특별시 중랑구 용마산로125길 8(신내동),37.60519732,127.1005489,02-438-7300
애니카랜드 신목동점,"서울특별시 양천구 목동중앙로 131, 66(목동)",37.54004468,126.8748428,02-2653-3439
애니카랜드 신수점,서울특별시 마포구 대흥로 46-4(대흥동),37.54471482,126.9394531,02-704-8345
애니카랜드 신월점,서울특별시 양천구 남부순환로345(신월동),37.53632526,126.828424,02-2608-7637
애니카랜드 신정점,서울특별시 양천구 중앙로32길 85(신정동),37.52116237,126.8625769,02-6012-3316
애니카랜드 쌍문점,서울특별시 도봉구 도당로 20(쌍문동),37.66000305,127.0351451,02-999-2277
애니카랜드 양재 남부점,서울특별시 서초구 매헌로 58(양재동),37.46610453,127.0346557,02-529-1588
애니카랜드 역촌점,서울특별시 은평구 역말로 32(역촌동),37.60558675,126.9138354,02-389-4756
애니카랜드 전농점,서울특별시 동대문구 서울시립대로 130(전농동),37.58170362,127.0524113,02-2212-0097
애니카랜드 정릉점,서울특별시 성북구 정릉로 179(돈암동),37.60774605,127.0051343,02-919-5637
애니카랜드 청파점,서울특별시 용산구 원효로 189-3(원효로2가),37.53660584,126.9633716,02-717-2199
애니카랜드 합정점,서울특별시 마포구 동교로 28(합정동),37.55212523,126.90562,02-334-9779
애니카랜드 홍제점,서울특별시 서대문구 세검정로 75(홍제동),37.59445799,126.9480279,02-396-0959
애니카랜드 화곡 남부점,서울특별시 강서구 국회대로7길 20(화곡동),37.53030648,126.859836,02-2643-4767
애니카랜드(망우점),서울특별시 중랑구 용마산로 489(망우동),37.59476623,127.099435,02-747-1681
애니카랜드가락점,서울특별시 송파구 동남로 163 (가락동),37.492879,127.128247,02-403-5566
애니카랜드개봉점,서울특별시 구로구 개봉로19길 51(개봉동),37.49361554,126.8551286,02-2612-0909
애니카랜드공항점,서울특별시 강서구 방화동로 95(방화동),37.56901616,126.8126312,02-2662-1642
애니카랜드구의점,"서울특별시 광진구 자양로 237, (구의동 79-34)",37.54792372,127.0881622,02-454-8081
애니카랜드구의점,서울특별시 광진구 자양로 237(구의동),37.54792453,127.0881622,02-454-1718
애니카랜드금호점,서울특별시 성동구 행당로 8-1,37.55450041,127.0211412,02-2296-6161
애니카랜드대치점,서울특별시 강남구 삼성로72길 27(대치동),37.50245938,127.0613393,02-495-6881
애니카랜드디지탈단지점,서울특별시 영등포구 시흥대로 595(대림동),37.48608113,126.9034515,02-849-8924
애니카랜드불광점,서울특별시 은평구 연서로 318(불광동),37.62364861,126.928127,02-382-8272
애니카랜드삼성점,서울특별시 강남구 영동대로 630-3(삼성동),37.51662484,127.0596545,02-543-6934
애니카랜드상도점,서울특별시 동작구 상도로 132(상도동),37.5018594,126.9347004,02-816-5151
애니카랜드성수점,서울특별시 성동구 동일로 241(송정동),37.55319416,127.0699173,02-466-8989
애니카랜드암사점,서울특별시 강동구 올림픽로 806(암사동),37.55292798,127.1288303,02-427-0614
애니카랜드역삼점,서울특별시 강남구 논현로106길 29(역삼동),37.50686093,127.0366604,02-511-4428
애니카랜드자양점,서울특별시 광진구 자양번영로 69(자양동),37.53574412,127.0762271,02-465-5202
애니카랜드잠실점,서울특별시 송파구 삼학사로13길 3(삼전동),37.50314575,127.0963261,02-416-8836
애니카랜드천호동부점,서울특별시 강동구 구천면로 265-1(천호동),37.54397739,127.1321588,02-472-6881
애플 타이어,"서울특별시 강북구 도봉로 104, 1층 1호(미아동, 금호빌딩)",37.61838283,127.0297117,02-980-5888
야곱성서자동차공업사,서울특별시 노원구 덕릉로95길 14(상계동),37.66460084,127.0761983,02-935-0032
양남자동차공업사,서울특별시 영등포구 양산로 52(양평동1가),37.52511515,126.8887583,02-2671-3003
양동자동차공업사,서울특별시 강서구 양천로 658(염창동),37.55230798,126.8699159,02-3664-6530
양재남부점현대공업사,서울특별시 서초구 마방로 36(양재동),37.47556513,127.0419041,02-576-0099
양재동부점현대자동차,서울특별시 서초구 바우뫼로 187(양재동),37.47928297,127.0400878,02-573-5872
양재점현대자동차,서울특별시 서초구 매헌로 50(양재동),37.46527753,127.0345244,02-572-0708
양재중부점현대자동차,서울특별시 서초구 강남대로4길 5(양재동),37.46684116,127.0424803,02-578-1331
양지상사,서울특별시 강동구 암사길 67(암사동),37.55212564,127.1369975,02-442-2311
양지상운(주),서울특별시 송파구 충민로6길 61-30(장지동),37.48006054,127.1372235,02-407-8050
양지카센타,서울특별시 노원구 광운로 122(월계동),37.62826905,127.0593979,02-917-9672
양지카센타,서울특별시 마포구 마포대로 69(도화동),37.54211838,126.9485221,02-704-7370
양평서부점현대자동차,서울특별시 영등포구 선유로 164(양평동3가),37.52826122,126.8922066,02-2675-1900
양평운수(주)자가정비,서울특별시 도봉구 도봉로 863(도봉동),37.68159498,127.0453253,02-954-5851
어반모터스,서울특별시 서초구 방배로19길 7(방배동),37.48522107,126.9946169,02-525-4931
에니카랜드 방배 북부점,서울특별시 서초구 서초대로 87-1(방배동),37.48743866,126.9919272,02-593-5002
에니카랜드 서초점,서울특별시 서초구 반포대로26길 15(서초동),37.49039445,127.0100375,02-597-4442
에니카랜드 중랑점,서울특별시 중랑구 신내로 201 (신내동),37.6158119,127.0937534,02-3421-2585
에스디모터스,서울특별시 성동구 동일로 123,37.54367273,127.064458,02-463-9555
에스에스모터스,서울특별시 동대문구 왕산로 286(전농동),37.5858165,127.0519344,02-967-4001
에스오카센타,서울특별시 강북구 한천로155길 3(수유동),37.6436813,127.0211475,02-907-3213
에스원자동차,서울특별시 도봉구 방학로 200-34(방학동),37.66244128,127.0280846,02-954-2223
에스제이삼일모터스(주),서울특별시 금천구 범안로15길 51(독산동),37.468638,126.8920762,02-853-2222
에스카 플러스 영등포점,"서울특별시 영등포구 당산로 42(문래동3가, 홈플러스3층)",37.5182397,126.8958802,02-2165-8061
에스케이(주) 엔카서초정비,서울특별시 종로구 종로 26(서린동),37.56969128,126.9803037,02-2059-8901
에스케이모터스,서울특별시 강북구 수유로 6(수유동),37.63150523,127.0183235,031-535-8774
에스피모터스,서울특별시 중랑구 망우로 490(망우동),37.6003102,127.1064184,02-6466-9600
에이스그린모터스,서울특별시 금천구 시흥대로41길 56(시흥동),37.44961506,126.9016862,02-895-5599
에이스모터스,서울특별시 마포구 독막로6길 43(합정동),37.54620858,126.9173125,02-335-2828
에이스자동차공업사,서울특별시 강북구 노해로 19-1(수유동),37.63736881,127.0226652,02-902-0249
에이스자동차부분정비공업사,서울특별시 금천구 시흥대로 355(독산동),37.46539937,126.8972613,02-804-6858
에이스카센타,"서울특별시 금천구 가산디지털1로 233, B102호(가산동, 에이스하이엔드타워)",37.4857793,126.8782854,02-6116-6523
에이스카센타,서울특별시 강북구 한천로170길 13(수유동),37.64802125,127.0166594,02-998-0372
에이아이모터스(주),서울특별시 성동구 성수이로 91(성수동2가),37.54328044,127.0563369,02-462-1180
에이앤지모터스(주),서울특별시 서초구 과천대로 854(방배동),37.4681787,126.9870126,02-1666-1005
에이제이모터스,서울특별시 동작구 동작대로13길 31(사당동),37.481771,126.978283,02-597-7373
에이제이모터스,"서울특별시 동작구 동작대로17길 5, B동(사당동)",37.48256179,126.9810436,02-522-4241
에이제이카테크,"서울특별시 서초구 강남대로39길 6-17, 1층(서초동)",37.4868067,127.0319609,02-3473-8747
에이치모터스 주식회사,서울특별시 강남구 삼성로71길 6(대치동),37.502441,127.0583163,031-202-0055
에이치모터스주식회사 성수정비지점,서울특별시 성동구 성수이로20길 50(성수동2가),37.54186702,127.0619446,02-1588-7060
에이치앤티자동차정비,서울특별시 영등포구 선유로 155(양평동3가),37.52779081,126.8910332,02-2678-3409
에이치케이모터스 주식회사,서울특별시 송파구 송파대로 55(장지동),37.47416467,127.1238818,02-2251-2080
에이투지모터스,서울특별시 강서구 화곡로66길 153(등촌동),37.55495114,126.8614361,02-2658-8002
에코카랜드,서울특별시 송파구 새말로5길 4-4 (문정동),37.48305519,127.1249086,02-404-5155
에프엠공업사,서울특별시 강동구 올림픽로 745(천호동),37.54781646,127.126305,02-473-8901
에프엠카서비스,서울특별시 영등포구 가마산로 328(대림동),37.49858495,126.8958175,02-848-7579
엔피시컨버젼(주)캐딜락 강서서비스,"서울특별시 강서구 강서로 292, B동 1층(내발산동)",37.55180276,126.8366813,02-6952-0091
엘림자동차공업사,서울특별시 강동구 올림픽로92길 34(천호동),37.54767213,127.1287198,02-427-4825
엘림카센타,서울특별시 강서구 곰달래로60가길 48(화곡동),37.53008114,126.8605238,02-2654-3534
엘앤티렉서스(주),서울특별시 강서구 화곡로66길 71(등촌동),37.5570997,126.8576084,02-3475-9164
엘앤티렉서스(주) 서초지점,"서울특별시 서초구 반포대로 77, G동(서초동)",37.48710023,127.009495,02-2188-3595
엘앤티렉서스㈜,서울특별시 성동구 광나루로 262,37.548033,127.0587907,02-2205-9508
엘앤티모터스㈜,서울특별시 성동구 뚝섬로15길 9,37.538352,127.0599322,02-3496-0324
엘앤티토요타 주식회사,서울특별시 강남구 언주로 811(신사동),37.52269079,127.0328729,02-3496-0300
엘케이모터스 앤 을호파츠(LK Motors N EulHo Parts),서울특별시 동대문구 천호대로 161-1(용두동),37.57333277,127.0414809,02-6369-8272
엠앤엠산업 주식회사,서울특별시 송파구 가락로 40 (석촌동),37.49889969,127.1010463,02-417-9114
엠티엠,서울특별시 성동구 자동차시장1길 97(용답동),37.56033248,127.0683931,02-2212-2222
여의도자동차공업사,서울특별시 동작구 여의대방로62길 20(대방동),37.51393936,126.9287358,02-813-8118
역삼자동차공업사,서울특별시 강남구 논현로94길 25-5(역삼동),37.50321484,127.0380789,02-557-7930
역삼점 기아오토큐,서울특별시 강남구 언주로104길 15(역삼동),37.50745704,127.0415667,02-561-8285
역삼점현대자동차,서울특별시 강남구 논현로81길 4(역삼동),37.4984203,127.0375539,02-538-6197
역전카센타,서울특별시 구로구 고척로 18(오류동),37.49631788,126.8402749,02-2611-5582
